"State","Segment","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","EV_stock_vector"
"Washington","SUV",2047,232510,39580,30486,191803,3757501,"2809|4161|6103|8800|12347|16679|21460|25764|28358|28178|25015|19890|14274|9115|4920|2557|1196|536|218|84|27|10|7|2|0|0|0|0|0|0","0|2688|3008|3238|3423|3443|3292|3017|2654|2263|1891|1566|2632|2167|1670|1105|718|413|219|102|44|16|5|5|1|0|0|0|0|0|0","0|2689|3008|3236|3424|3444|3294|3016|2654|2263|1995|1463|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1727|2676|4131|6271|9264|13152|17743|22257|22854|23450|21374|17266|12676|8410|4688|2551|1108|205|0|0|0|0|0|0|0|0|0|0|0|0","284338|285208|284117|284409|283661|280788|275015|266755|254485|235878|214286|190452|164849|139281|111411|78326|53846|33052|19203|9433|4399|1680|630|1242|572|146|36|4|0|0|0"
"Washington","SUV",2048,250469,45809,35458,203163,3912801,"2883|4303|6305|9105|12839|17454|22562|27348|30400|30499|27334|21859|15687|10269|6044|3034|1469|643|271|104|38|12|3|3|1|0|0|0|0|0","0|3086|3506|3818|3984|4033|3873|3533|3090|2610|2156|1768|2907|2365|1874|1372|852|507|263|126|53|21|7|2|2|1|0|0|0|0|0","0|3088|3507|3819|3984|4032|3872|3534|3090|2608|2257|1667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1721|2686|4124|6281|9344|13395|18222|23189|23902|24823|22859|18687|13692|9321|5878|3093|1555|384|7|0|0|0|0|0|0|0|0|0|0|0","283774|284264|285094|283936|284123|283216|280094|273950|265140|248994|228918|205643|179950|152393|125041|96195|64142|41424|23528|12549|5681|2507|903|319|649|290|70|16|1|0|0"
"Washington","SUV",2049,267154,52411,40724,212814,4049371,"2949|4409|6506|9383|13255|18104|23547|28676|32193|32628|29538|23854|17234|11289|6811|3722|1743|790|324|128|47|17|5|1|1|0|0|0|0|0","0|3470|3974|4383|4624|4651|4494|4110|3577|2998|2453|1989|3246|2610|2054|1543|1051|601|323|152|66|26|10|4|1|1|0|0|0|0|0","0|3469|3975|4384|4624|4652|4492|4110|3577|2998|2453|1990|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1718|2676|4138|6272|9359|13511|18558|23815|24652|25959|24178|19947|14765|10009|6495|3981|1948|813|20|0|0|0|0|0|0|0|0|0|0|0","284050|283701|284149|284912|283652|283676|282517|279010|272292|259168|241375|219379|193980|166101|136556|107818|78992|49452|29737|15427|7711|3232|1356|462|155|327|143|33|7|1|0"
"Washington","SUV",2050,282245,59133,46080,220609,4167182,"3009|4503|6656|9664|13625|18641|24353|29841|33661|34467|31535|25707|18785|12400|7489|4194|2136|938|398|155|58|21|7|2|0|0|0|0|0|0","0|3847|4413|4907|5234|5316|5128|4714|4104|3418|2772|2226|3586|2889|2263|1695|1184|738|383|186|80|32|12|5|1|0|0|0|0|0|0","0|3846|4414|4907|5233|5317|5127|4713|4105|3418|2772|2228|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1720|2671|4124|6293|9343|13533|18719|24255|25033|26772|25270|21070|15722|10754|6936|4408|2635|1111|240|0|0|0|0|0|0|0|0|0|0|0","284661|283978|283586|283967|284627|283205|282976|281423|277321|265875|250961|231033|206638|178751|148610|117523|88442|61175|35656|19786|9511|4486|1747|699|227|72|161|68|15|3|0"
"West Virginia","Car",2020,0,0,0,0,745,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","115|156|168|94|82|58|74|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2021,1,0,0,1,929,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","186|115|156|168|93|82|57|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2022,1,0,0,1,1183,"0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","258|186|115|156|166|93|82|56|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2023,3,0,0,3,1459,"0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","280|258|186|115|154|166|92|81|56|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2024,7,1,0,7,1692,"0|0|0|0|0|1|1|1|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|1|1|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","237|280|257|185|114|154|166|92|81|55|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2025,10,2,0,10,4328,"0|0|0|0|0|1|2|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|2|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2644|237|279|257|185|113|154|165|91|79|54|69|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2026,19,7,0,19,7724,"1|0|0|1|1|0|2|2|2|3|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|0|0|1|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|1|1|0|2|2|2|3|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3406|2643|237|279|257|184|112|154|163|90|78|54|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2027,27,12,0,27,12160,"2|2|0|1|1|1|1|2|3|2|4|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|0|0|0|0|0|1|2|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|0|1|1|1|1|2|3|2|4|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4454|3404|2641|236|279|257|184|112|152|161|88|77|51|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2028,46,20,1,45,17380,"3|4|4|1|1|1|2|2|3|5|4|5|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|0|0|1|0|0|2|2|1|3|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|4|1|1|1|2|2|3|5|3|5|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5242|4453|3405|2639|236|279|255|183|112|151|160|84|74|50|58|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2029,67,26,5,61,23201,"4|5|5|6|1|2|2|3|3|5|7|6|6|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|0|1|1|1|1|2|2|2|3|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|5|6|1|2|2|3|2|4|6|5|6|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5858|5241|4452|3401|2636|236|277|254|183|111|148|154|81|71|47|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2030,90,38,12,77,29773,"4|5|7|8|10|1|2|4|4|3|7|10|7|7|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|3|2|1|1|2|2|2|5|3|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|3|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|7|8|10|1|2|4|2|1|4|8|6|7|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6633|5857|5239|4449|3398|2632|235|276|253|179|106|142|148|77|65|42|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2031,128,49,22,105,37235,"5|6|8|11|13|16|2|4|6|6|5|9|12|8|8|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|3|4|4|2|1|1|2|2|4|6|4|4|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|3|3|3|5|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1","0|5|6|8|11|13|16|2|4|4|3|2|6|9|5|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0","7549|6632|5855|5235|4444|3392|2626|234|275|249|174|100|134|137|68|59|37|36|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2032,175,59,37,135,45327,"5|7|10|13|17|21|24|3|6|8|8|6|12|14|8|6|3|4|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|3|4|4|4|6|2|2|2|2|3|5|7|4|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0","1|3|3|4|4|5|9|2|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1","0|5|7|10|13|17|21|24|3|4|5|4|2|3|6|5|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0","8222|7547|6629|5851|5230|4438|3385|2615|232|270|242|165|93|122|120|58|50|29|27|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2033,243,80,51,190,54319,"5|7|11|15|20|27|32|38|5|9|12|11|8|13|15|7|5|2|1|0|0|0|0|0|0|0|0|0|0|0","0|2|4|5|5|5|7|6|8|2|2|3|5|3|7|7|4|3|1|1|0|0|0|0|0|0|0|0|0|0|0","1|3|3|4|5|6|7|13|3|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1","0|5|7|11|15|20|27|32|38|3|6|8|1|1|3|6|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0","9166|8220|7544|6626|5847|5221|4426|3372|2599|228|264|234|155|81|107|100|47|39|22|19|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2034,340,113,67,267,63490,"6|9|12|17|23|31|41|48|56|7|12|15|15|9|14|13|6|4|1|1|0|0|0|0|0|0|0|0|0|0","0|2|4|6|6|7|8|10|12|14|2|4|7|7|5|7|7|3|1|1|0|0|0|0|0|0|0|0|0|0|0","0|5|4|3|6|6|8|12|16|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|12|17|23|31|41|48|52|4|9|1|2|1|3|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0","9406|9164|8217|7539|6620|5838|5209|4409|3352|2571|221|255|220|141|67|87|79|36|30|16|13|0|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2035,476,146,94,369,72697,"6|10|13|18|25|35|48|63|73|84|10|18|20|16|10|12|10|4|1|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|7|8|10|12|14|16|18|3|8|9|7|5|7|5|2|1|0|0|0|0|0|0|0|0|0|0|0","0|4|5|4|6|7|11|11|19|22|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|10|12|18|25|35|48|63|68|77|1|0|1|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0","9526|9404|9161|8211|7531|6609|5823|5188|4383|3316|2529|212|241|201|123|52|65|58|25|22|10|9|0|0|0|0|0|0|0|0|0"
"West Virginia","Car",2036,674,188,140,519,81856,"6|10|15|21|29|40|55|74|95|107|119|14|21|22|17|9|10|7|2|1|0|0|0|0|0|0|0|0|0|0","0|4|4|5|8|9|10|13|16|21|24|26|6|10|10|8|5|5|3|1|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|7|8|11|23|20|25|30|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|10|15|20|29|40|54|74|91|101|79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9583|9524|9400|9156|8203|7519|6593|5801|5157|4338|3263|2465|198|221|175|96|37|45|39|17|14|7|5|0|0|0|0|0|0|0|0"
"West Virginia","Car",2037,947,288,168,754,90908,"6|10|16|23|32|45|62|83|112|140|154|163|18|25|23|16|7|7|4|1|0|0|0|0|0|0|0|0|0|0","0|5|5|7|8|10|12|14|19|26|31|33|72|8|11|11|7|3|3|2|1|0|0|0|0|0|0|0|0|0|0","0|5|5|6|9|10|12|19|32|31|36|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|10|15|23|32|45|61|83|106|133|143|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9620|9581|9520|9395|9147|8190|7500|6567|5766|5103|4270|3183|2373|181|193|142|69|24|29|25|11|10|4|4|0|0|0|0|0|0|0"
"West Virginia","Car",2038,1300,432,203,1056,99811,"7|11|16|24|35|49|70|95|125|165|201|209|205|21|24|20|13|4|4|2|0|0|0|0|0|0|0|0|0|0","0|8|8|7|9|11|13|17|22|27|38|44|92|92|9|12|10|6|3|2|2|0|0|0|0|0|0|0|0|0|0","0|10|8|8|9|10|15|17|37|42|44|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|15|23|35|49|70|93|114|155|187|190|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9692|9618|9576|9514|9385|9132|8169|7471|6528|5701|5021|4166|3066|2242|155|158|103|46|15|18|16|7|6|3|2|0|0|0|0|0|0"
"West Virginia","Car",2039,1742,631,251,1425,108541,"7|11|15|24|37|56|76|108|142|185|237|274|263|235|22|22|16|8|2|2|0|0|0|0|0|0|0|0|0|0","0|17|13|11|11|13|16|19|24|31|40|53|121|117|108|10|11|8|4|2|2|0|0|0|0|0|0|0|0|0|0","0|16|14|12|11|12|17|21|38|50|58|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|15|24|36|55|76|106|124|167|217|250|234|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9828|9690|9613|9570|9506|9370|9110|8138|7426|6449|5604|4896|4014|2896|2059|120|113|69|29|9|11|10|4|4|1|1|0|0|0|0|0"
"West Virginia","Car",2040,2253,896,314,1840,117038,"7|11|16|25|38|58|85|118|161|210|265|324|344|302|239|18|17|10|4|1|0|0|0|0|0|0|0|0|0|0","0|30|24|19|16|16|18|23|27|36|46|60|147|154|138|114|9|9|6|3|1|0|0|0|0|0|0|0|0|0|0","0|29|24|19|16|17|19|32|38|52|64|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|15|24|37|57|84|116|131|181|237|291|306|258|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10008|9825|9685|9607|9561|9490|9348|9074|8089|7328|6330|5458|4713|3792|2663|1822|85|76|44|17|5|7|6|3|2|1|1|0|0|0|0"
"West Virginia","Car",2041,2810,1218,409,2255,125000,"7|12|16|25|38|59|88|131|177|240|299|360|407|394|308|214|15|11|6|3|0|0|0|0|0|0|0|0|0|0","0|47|40|32|26|23|23|26|33|41|54|67|166|186|181|146|107|8|7|4|1|0|0|0|0|0|0|0|0|0|0","0|48|39|32|26|22|23|26|58|56|72|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|9|15|24|37|57|87|129|126|195|258|317|358|339|248|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10027|10006|9820|9679|9598|9546|9467|9312|9019|7965|7181|6156|5246|4451|3487|2356|1531|56|47|26|10|3|4|4|2|1|0|0|0|0|0"
"West Virginia","Car",2042,3381,1593,541,2623,132528,"8|12|17|26|39|59|90|136|198|261|343|409|453|465|402|275|166|10|8|3|1|0|0|0|0|0|0|0|0|0","0|72|62|52|42|34|30|31|38|48|61|78|190|209|217|192|137|87|6|4|2|1|0|0|0|0|0|0|0|0|0","0|70|62|50|41|34|30|32|36|97|82|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|15|23|36|57|88|133|124|193|280|346|390|395|327|197|2|0|0|0|0|0|0|0|0|0|0|0|0|0","10300|10025|10002|9814|9668|9581|9522|9431|9256|8864|7786|6969|5904|4944|4089|3089|1987|1206|34|28|15|6|2|2|2|1|1|0|0|0|0"
"West Virginia","Car",2043,3931,1998,705,2948,139567,"8|12|18|27|40|60|92|138|203|291|374|466|513|519|473|361|214|112|6|3|1|0|0|0|0|0|0|0|0|0","0|96|88|76|63|52|43|40|42|52|67|89|224|237|243|228|179|111|62|3|2|1|0|0|0|0|0|0|0|0|0","0|95|89|76|62|50|43|39|43|52|150|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|16|24|37|58|89|134|104|195|284|379|430|432|384|267|98|0|0|0|0|0|0|0|0|0|0|0|0|0","10646|10298|10021|9996|9803|9653|9558|9486|9374|9074|8646|7536|6669|5552|4532|3622|2608|1573|871|19|16|8|3|0|1|1|1|0|0|0|0"
"West Virginia","Car",2044,4451,2415,885,3221,146342,"8|13|18|28|42|63|94|140|207|299|413|509|584|586|528|424|278|145|67|3|2|0|0|0|0|0|0|0|0|0","0|120|115|103|88|72|58|52|52|57|72|93|252|275|274|254|212|146|79|38|2|1|0|0|0|0|0|0|0|0|0","0|122|115|104|88|72|60|52|50|58|81|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|16|24|38|58|89|135|80|177|296|392|475|478|420|315|174|37|0|0|0|0|0|0|0|0|0|0|0|0","11300|10644|10293|10015|9986|9789|9629|9521|9428|9163|8826|8346|7190|6257|5079|4005|3059|2075|1149|562|10|8|4|2|0|0|1|0|0|0|0"
"West Virginia","Car",2045,4930,2815,1073,3399,152658,"9|13|20|29|44|65|96|143|209|306|425|557|637|668|597|473|328|188|85|36|1|1|0|0|0|0|0|0|0|0","0|145|141|130|115|96|79|68|62|65|78|98|249|304|315|287|236|172|104|49|21|1|0|0|0|0|0|0|0|0|0","0|146|141|130|114|96|80|67|62|64|101|72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|16|25|38|59|90|135|57|154|281|421|499|533|467|346|209|52|0|0|0|0|0|0|0|0|0|0|0|0","11712|11297|10638|10286|10005|9969|9765|9592|9463|9194|8888|8498|7946|6727|5712|4478|3376|2437|1536|779|347|5|4|2|0|0|0|0|0|0|0"
"West Virginia","Car",2046,5361,3191,1262,3566,158438,"9|14|20|31|45|67|97|145|213|308|432|576|700|727|680|533|366|221|113|46|18|0|0|0|0|0|0|0|0|0","0|162|164|154|139|120|100|85|75|74|83|102|264|315|344|328|267|192|121|64|27|11|0|0|0|0|0|0|0|0|0","0|161|166|156|138|120|101|84|75|74|95|92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|17|25|39|60|90|136|42|131|260|411|543|566|524|387|231|85|0|0|0|0|0|0|0|0|0|0|0|0","12019|11710|11292|10632|10276|9990|9944|9726|9533|9213|8894|8532|8068|7420|6125|5029|3770|2686|1809|1045|513|205|2|2|1|0|0|0|0|0|0"
"West Virginia","Car",2047,5742,3544,1436,3704,163627,"10|15|22|32|46|67|101|148|216|311|436|582|722|802|741|607|414|248|132|59|23|8|0|0|0|0|0|0|0|0","0|179|182|176|162|142|120|102|90|84|91|108|270|329|369|357|303|216|135|75|36|13|5|0|0|0|0|0|0|0|0","3|175|181|178|160|140|121|102|89|86|91|107|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3","0|8|11|18|26|40|60|92|139|30|117|241|396|540|623|559|436|260|108|0|0|0|0|0|0|0|0|0|0|0|0","12204|12016|11704|11285|10621|10260|9965|9906|9668|9268|8897|8515|8080|7516|6747|5380|4228|2997|1996|1233|690|330|118|1|1|0|0|0|0|0|0"
"West Virginia","Car",2048,6066,3854,1599,3798,168221,"10|15|22|33|48|70|102|153|222|315|440|587|731|825|819|661|472|280|148|70|29|11|3|0|0|0|0|0|0|0","0|194|198|194|181|159|137|118|104|96|99|113|275|334|382|389|331|246|153|84|42|17|6|2|0|0|0|0|0|0|0","6|187|199|192|180|160|138|118|103|97|99|114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6","0|8|12|18|28|41|62|93|141|21|102|229|379|529|624|620|468|296|125|2|0|0|0|0|0|0|0|0|0|0|0","12304|12201|12011|11696|11274|10605|10235|9927|9846|9389|8934|8505|8043|7507|6817|5921|4514|3359|2229|1364|816|444|207|67|1|1|0|0|0|0|0"
"West Virginia","Car",2049,6329,4125,1738,3862,172234,"10|15|24|35|50|73|105|155|227|321|445|591|736|836|842|733|513|318|166|79|35|14|5|1|0|0|0|0|0|0","0|206|214|208|193|176|152|132|116|108|108|120|284|339|387|402|364|268|174|95|46|20|9|3|1|0|0|0|0|0|0","8|198|214|209|194|174|152|131|115|107|108|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8","0|8|12|19|29|43|64|95|141|14|91|214|367|519|621|625|522|320|148|10|0|0|0|0|0|0|0|0|0|0|0","12327|12301|12196|12004|11684|11255|10579|10195|9866|9556|9039|8524|8019|7459|6797|5971|4968|3584|2504|1531|902|527|281|128|38|0|0|0|0|0|0"
"West Virginia","Car",2050,6532,4346,1857,3897,175681,"10|15|24|35|52|77|109|159|229|329|453|597|740|842|853|752|569|347|189|88|39|16|6|2|0|0|0|0|0|0","0|217|226|222|208|186|165|142|126|117|116|127|293|345|391|407|374|296|190|108|52|23|10|4|1|0|0|0|0|0|0","10|207|226|222|206|186|164|142|125|116|117|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10","0|8|12|19|29|45|68|98|145|5|84|208|359|509|613|624|529|361|164|17|0|0|0|0|0|0|0|0|0|0|0","12272|12324|12296|12188|11992|11666|11228|10537|10134|9566|9189|8614|8026|7423|6740|5942|5001|3946|2667|1727|1012|582|334|174|78|20|0|0|0|0|0"
"West Virginia","SUV",2020,2,0,0,2,327,"0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","120|55|48|41|33|19|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","SUV",2021,4,0,0,4,698,"0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","373|120|55|46|40|33|18|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","SUV",2022,8,0,0,8,1313,"2|1|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|1|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","618|373|119|53|46|41|33|18|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"West Virginia","SUV",2023,20,0,0,20,2341,"3|4|2|2|2|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|2|2|2|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1028|618|373|120|54|46|40|33|18|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
